Unnamed: 0.1,brand,price,spec_rating,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,resolution_width,resolution_height,OS,warranty,Ram_numeric,ROM_numeric,display_size_numeric,price_category,processor_gen,brand_encoded,processor_encoded,CPU_encoded,Ram_type_encoded,ROM_type_encoded,GPU_encoded,OS_encoded,aspect_ratio,screen_area,ram_rom_ratio,performance_score,is_gaming
751,Msi,82990,65.0,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,13.3,1920.0,1200.0,Windows 11 OS,2,8.0,512.0,13.3,Premium,12.0,17,39,6,8,1,111,12,1.6,88.44500000000001,0.015625,26.700000000000003,0
752,Dell,199990,80.0,7th Gen Amd Ryzen 7 7745HX,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GEFORCE RTX 4060,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,7.0,6,147,24,4,1,59,12,1.6,128.0,16.0,31.6,1
753,Gigabyte,189999,77.0,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 3070Ti,16.0,3840.0,2400.0,Windows 11  OS,2,16.0,1.0,16.0,High-end,12.0,8,51,8,4,1,62,11,1.6,128.0,16.0,32.7,1
754,Lenovo,73990,69.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon,13.3,1920.0,1200.0,Windows 11 OS,3,16.0,512.0,13.3,Premium,7.0,14,131,19,2,1,72,12,1.6,88.44500000000001,0.03125,28.299999999999997,0
755,Asus,67990,70.0,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,5.0,2,100,19,2,1,33,12,1.7777777777777777,121.67999999999999,0.03125,27.8,1
756,Asus,142990,82.0,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,1TB,SSD,6GB NVIDIA GeForce RTX 4050,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,12.0,2,51,8,2,1,53,12,1.6,128.0,16.0,34.2,1
757,Lenovo,64990,72.0,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,5.0,14,113,24,2,1,72,12,1.6,98.0,0.03125,28.4,0
758,Asus,84800,75.0,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,16.0,Premium,12.0,2,48,2,2,1,31,12,1.6,128.0,0.03125,32.1,1
760,Lenovo,64990,69.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,LPDDR4X,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,7.0,14,131,19,6,1,79,12,1.6,98.0,0.03125,28.299999999999997,0
761,Acer,129990,80.0,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,16.0,High-end,7.0,0,139,24,4,1,63,12,1.6,128.0,0.03125,31.6,1
762,Acer,114990,78.0,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",8GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,1920.0,1200.0,Windows 11 OS,1,8.0,512.0,16.0,High-end,7.0,0,139,24,4,1,63,12,1.6,128.0,0.015625,28.599999999999998,1
763,Acer,80000,69.32352941176471,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",8GB,LPDDR5,512GB,SSD,4GB NVIDIA GeForce RTX2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Premium,13.0,0,66,1,8,1,40,12,1.7777777777777777,121.67999999999999,0.015625,28.397058823529413,1
764,Acer,54990,60.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,4GB NVIDIA GeForce RTX2050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Mid-range,13.0,0,58,1,8,1,40,12,1.7777777777777777,121.67999999999999,0.03125,28.0,1
765,Lg,98999,67.0,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1200.0,1920.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,13.0,15,59,6,8,1,123,12,0.625,98.0,0.03125,30.099999999999998,0
766,Dell,69990,62.0,10th Gen Intel Core i5 10310U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1080.0,Windows 10  OS,1,8.0,512.0,14.0,Premium,10.0,6,6,28,2,1,126,9,1.7777777777777777,98.0,0.015625,25.0,0
767,Asus,76990,72.0,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,5.0,2,114,24,2,1,33,12,1.7777777777777777,121.67999999999999,0.03125,28.4,1
768,Fujitsu,74990,66.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,2,16.0,512.0,14.0,Premium,13.0,7,58,1,8,1,123,12,1.6,98.0,0.03125,29.8,0
769,Fujitsu,89990,73.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,2,16.0,512.0,14.0,Premium,13.0,7,68,6,8,1,123,12,1.6,98.0,0.03125,31.9,0
770,Hp,29999,69.32352941176471,Intel Pentium Silver   N6000 ,"Quad Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD Graphics,15.6,1366.0,768.0,Windows 11  OS,1,8.0,512.0,15.6,Budget,,10,179,27,2,1,115,11,1.7786458333333333,121.67999999999999,0.015625,27.19705882352941,0
771,Hp,97705,67.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA RTX A500 ,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,16.0,Premium,12.0,10,37,1,4,1,45,12,1.6,128.0,0.03125,29.7,1
772,Hp,240707,89.0,12th Gen Intel Core i9 12900H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3060,16.0,3840.0,2400.0,Windows 11 OS,1,32.0,1.0,16.0,High-end,12.0,10,53,8,4,1,52,12,1.6,128.0,32.0,41.1,1
773,Hp,234990,83.0,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 3070 Ti ,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,12.0,10,52,8,4,1,61,12,1.6,128.0,16.0,34.5,1
774,Hp,209990,80.0,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3060,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,12.0,10,52,8,4,1,52,12,1.6,128.0,16.0,33.6,1
775,Hp,390914,69.32352941176471,12th Gen Intel Core i9 12900H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,12GB NVIDIA GeForce RTX 3080 Ti,16.0,3840.0,2400.0,Windows 11 OS,1,32.0,1.0,16.0,High-end,12.0,10,53,8,4,1,2,12,1.6,128.0,32.0,35.19705882352941,1
776,Hp,172588,84.0,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3060,16.0,3840.0,2400.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,12.0,10,52,8,4,1,52,12,1.6,128.0,16.0,34.8,1
778,Hp,254657,86.0,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 3070 Ti ,16.0,3840.0,2400.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,12.0,10,52,8,4,1,61,12,1.6,128.0,16.0,35.400000000000006,1
779,Lg,152499,78.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics ,16.0,1600.0,2560.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,13.0,15,68,6,8,1,124,12,0.625,128.0,16.0,33.4,0
780,Lenovo,23990,69.32352941176471,Intel Celeron  N4020 ,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,Intel UHD Graphics 600,11.6,1366.0,768.0,Windows 11 OS,1,4.0,256.0,11.6,Budget,,14,172,16,2,1,128,12,1.7786458333333333,67.28,0.015625,25.99705882352941,0
781,Asus,119990,71.0,6th Gen AMD Ryzen 7  7735HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050 ,14.0,2560.0,1600.0,Windows 11 OS,1,16.0,512.0,14.0,High-end,6.0,2,121,24,4,1,51,12,1.6,98.0,0.03125,28.5,1
782,Lg,78299,72.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon 7 Graphics,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,16.0,Premium,7.0,15,131,19,2,1,77,12,1.6,128.0,0.03125,29.199999999999996,0
784,Lg,115990,69.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1200.0,1920.0,Windows 11 OS,1,16.0,512.0,14.0,High-end,13.0,15,68,6,8,1,123,12,0.625,98.0,0.03125,30.7,0
785,Asus,61990,65.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,13.0,2,58,1,2,1,94,12,1.7777777777777777,121.67999999999999,0.03125,29.5,0
786,Hp,26999,69.32352941176471,3rd Gen AMD Ryzen 3  3250U,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1366.0,768.0,DOS OS,1,8.0,512.0,15.6,Budget,,10,85,17,2,1,80,3,1.7786458333333333,121.67999999999999,0.015625,27.19705882352941,0
787,Hp,103099,73.0,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.1,2560.0,1440.0,Windows 11 OS,1,16.0,512.0,16.1,High-end,13.0,10,61,22,4,1,53,12,1.7777777777777777,129.60500000000002,0.03125,31.9,1
788,Infinix,64990,63.0,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,LPDDR5X,1TB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,32.0,1.0,15.6,Premium,13.0,13,73,8,9,1,111,12,1.7777777777777777,121.67999999999999,32.0,33.7,0
789,Lenovo,47990,62.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,2,8.0,512.0,14.0,Mid-range,12.0,14,37,1,2,1,126,12,1.7777777777777777,98.0,0.015625,25.799999999999997,0
790,Lenovo,24990,69.32352941176471,4th Gen Intel Celeron N4020,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,Intel Integrated UHD,14.0,1366.0,768.0,Windows 10 OS,1,8.0,256.0,14.0,Budget,4.0,14,91,16,2,1,112,10,1.7786458333333333,98.0,0.03125,24.79705882352941,0
791,Lenovo,130800,69.0,11th Gen Intel Core i7 1165G7 ,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,2GB NVIDIA GeForce MX450,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,High-end,11.0,14,29,28,2,1,12,12,1.7777777777777777,98.0,0.03125,29.9,1
792,Msi,57990,71.0,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,15.6,Mid-range,11.0,17,30,24,2,1,27,12,1.7777777777777777,121.67999999999999,0.03125,30.5,1
793,Lenovo,38500,69.32352941176471,7th Gen AMD Ryzen 3 7330U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,DOS OS,1,8.0,512.0,15.6,Mid-range,7.0,14,127,28,2,1,79,3,1.7777777777777777,121.67999999999999,0.015625,25.99705882352941,0
794,Msi,47990,67.0,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,2,8.0,512.0,15.6,Mid-range,11.0,17,19,19,2,1,27,12,1.7777777777777777,121.67999999999999,0.015625,26.9,1
795,Lenovo,44990,60.0,7th Gen AMD Ryzen 3 7330U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,7.0,14,127,28,2,1,80,12,1.6,98.0,0.015625,23.2,0
796,Msi,69990,65.0,12th Gen Intel Core i5 12450H ,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,15.6,Premium,12.0,17,41,22,4,1,33,12,1.7777777777777777,121.67999999999999,0.03125,29.1,1
797,Asus,61990,64.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,13.0,2,58,1,2,1,94,12,1.7777777777777777,121.67999999999999,0.03125,29.2,0
798,Asus,89990,75.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,16.0,Premium,12.0,2,40,22,2,1,54,12,1.6,128.0,0.03125,32.1,1
799,Asus,65990,60.0,13th Gen ‎Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,13.0,2,81,1,2,1,94,12,1.7777777777777777,121.67999999999999,0.03125,28.0,0
800,Lenovo,58990,62.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,7.0,14,131,19,2,1,80,12,1.6,98.0,0.015625,23.799999999999997,0
801,Hp,94990,66.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,13.0,10,58,1,8,1,111,12,1.7777777777777777,121.67999999999999,0.03125,29.8,0
802,Hp,86490,70.0,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,7.0,10,135,24,8,1,79,12,1.7777777777777777,121.67999999999999,0.03125,28.6,0
803,Hp,77490,66.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,7.0,10,131,19,8,1,79,12,1.7777777777777777,121.67999999999999,0.03125,27.4,0
804,Hp,85490,66.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,7.0,10,131,19,8,1,79,12,1.7777777777777777,121.67999999999999,0.03125,27.4,0
805,Lenovo,44000,69.32352941176471,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8GB,LPDDR5,512GB,SSD,Integrated Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,13.0,14,55,15,8,1,95,12,1.7777777777777777,121.67999999999999,0.015625,28.397058823529413,0
806,Hp,51990,60.0,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,7.0,10,129,28,8,1,79,12,1.7777777777777777,98.0,0.03125,25.6,0
807,Dell,37990,60.0,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,1TB,Hard-Disk,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,1.0,15.6,Mid-range,11.0,6,15,17,2,0,126,12,1.7777777777777777,121.67999999999999,8.0,24.8,0
808,Hp,34990,69.32352941176471,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,7.0,10,126,28,8,1,79,12,1.7777777777777777,98.0,0.015625,25.99705882352941,0
809,Lenovo,57799,64.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,7.0,14,131,19,2,1,80,12,1.7777777777777777,98.0,0.03125,26.799999999999997,0
810,Lenovo,65990,67.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Premium,12.0,14,37,1,2,1,126,12,1.7777777777777777,121.67999999999999,0.015625,27.299999999999997,0
811,Lenovo,53990,66.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,14,37,1,2,1,131,12,1.7777777777777777,121.67999999999999,0.015625,27.0,0
812,Lenovo,49990,67.0,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,5.0,14,100,19,2,1,27,12,1.7777777777777777,121.67999999999999,0.015625,24.5,1
813,Msi,171990,79.0,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,2560.0,1440.0,Windows 11 OS,2,16.0,1.0,15.6,High-end,13.0,17,70,2,4,1,63,12,1.7777777777777777,121.67999999999999,16.0,33.7,1
814,Hp,44990,69.32352941176471,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,13.0,10,56,18,2,1,126,12,1.7777777777777777,98.0,0.015625,28.397058823529413,0
815,Hp,115990,70.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris X Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,15.6,High-end,13.0,10,66,1,8,1,118,12,1.7777777777777777,121.67999999999999,16.0,31.0,0
816,Hp,50990,60.0,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,7.0,10,129,28,8,1,79,12,1.7777777777777777,98.0,0.03125,25.6,0
817,Hp,109990,69.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris X Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,High-end,13.0,10,66,1,8,1,118,12,1.7777777777777777,121.67999999999999,0.03125,30.7,0
818,Acer,29990,69.32352941176471,3rd Gen AMD Ryzen 5 3500U,"Quad Core, 8 Threads",8GB,DDR4,256GB,SSD,AMD Radeon Graphics,14.0,1366.0,768.0,Windows 11 OS,1,8.0,256.0,14.0,Budget,,0,88,28,2,1,80,12,1.7786458333333333,98.0,0.03125,27.19705882352941,0
819,Asus,163999,83.0,7th Gen AMD Ryzen 9 7940HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,14.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,14.0,High-end,7.0,2,143,24,4,1,53,12,1.6,98.0,16.0,32.5,1
820,Asus,58990,71.0,11th Gen Intel Core i5 11400H ,"Hexa Core, 12 Threads",8GB,DDR4,1TB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,1.0,15.6,Mid-range,11.0,2,26,19,2,1,31,12,1.7777777777777777,121.67999999999999,8.0,28.1,1
821,Dell,83990,69.32352941176471,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,13.0,6,66,1,8,1,123,12,1.7777777777777777,98.0,0.03125,30.79705882352941,0
822,Dell,43890,63.0,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,5.0,6,104,19,2,1,83,12,1.7777777777777777,121.67999999999999,0.015625,23.299999999999997,0
823,Ninkear,79999,76.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",32GB,DDR5,2TB,SSD,AMD Radeon 680M,16.0,2560.0,1600.0,Windows 11 OS,1,32.0,2.0,16.0,Premium,7.0,18,136,24,4,1,76,12,1.6,128.0,16.0,35.2,0
824,Lenovo,35490,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,11.0,14,15,17,2,1,123,12,1.7777777777777777,121.67999999999999,0.015625,27.597058823529412,0
825,Hp,137890,77.0,6th Gen AMD Ryzen 7 6800H,"Octa Core, 16 Threads",32GB,DDR5,1TB,SSD,4GB NVIDIA Quadro T600,15.6,1920.0,1080.0,Windows 11 OS,1,32.0,1.0,15.6,High-end,6.0,10,122,24,4,1,44,12,1.7777777777777777,121.67999999999999,32.0,35.099999999999994,0
826,Dell,94990,67.0,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,12.0,6,45,1,2,1,123,12,1.6,98.0,0.03125,29.7,0
827,Lenovo,67990,70.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,12.0,14,40,22,2,1,33,12,1.7777777777777777,121.67999999999999,0.03125,30.6,1
828,Hp,46990,69.32352941176471,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,7.0,10,129,28,8,1,79,12,1.7777777777777777,98.0,0.015625,25.99705882352941,0
829,Asus,94990,77.0,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,16.0,Premium,12.0,2,48,2,2,1,54,12,1.6,128.0,0.03125,32.7,1
830,Msi,83500,67.0,10th Gen Intel Core i7 10750H ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,17.3,1920.0,1080.0,Windows 10  OS,1,8.0,512.0,17.3,Premium,10.0,17,11,19,2,1,27,9,1.7777777777777777,149.645,0.015625,26.5,1
831,Msi,91990,73.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,15.6,Premium,12.0,17,40,22,4,1,53,12,1.7777777777777777,121.67999999999999,0.03125,31.5,1
832,Msi,111990,78.0,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,15.6,High-end,12.0,17,48,2,4,1,63,12,1.7777777777777777,121.67999999999999,0.03125,33.0,1
833,Hp,67990,66.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,12.0,10,37,1,2,1,123,12,1.7777777777777777,121.67999999999999,0.03125,29.400000000000002,0
834,Lenovo,67999,62.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe,14.0,1920.0,1080.0,DOS OS,1,8.0,512.0,14.0,Premium,12.0,14,37,1,2,1,121,3,1.7777777777777777,98.0,0.015625,25.799999999999997,0
835,Lenovo,46200,69.32352941176471,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD,14.0,1920.0,1080.0,DOS OS,1,8.0,512.0,14.0,Mid-range,12.0,14,34,18,2,1,125,3,1.7777777777777777,98.0,0.015625,27.997058823529414,0
